deliveryDate,hourEnding,repeatedHourFlag,settlementPointName,settlementPointPrice
2025-05-27,1,N,LZ_CPS,37.87
2025-05-27,1,N,LZ_AEN,36.89
2025-05-27,1,N,HB_WEST,39.93
2025-05-27,1,N,HB_SOUTH,34.34
2025-05-27,1,N,HB_PAN,34.84
2025-05-27,1,N,HB_NORTH,36.23
2025-05-27,1,N,HB_HUBAVG,36.63
2025-05-27,1,N,HB_HOUSTON,36.04
2025-05-27,1,N,HB_BUSAVG,36.24
2025-05-26,24,N,LZ_WEST,42.11
2025-05-26,24,N,LZ_SOUTH,27.21
2025-05-26,24,N,LZ_RAYBN,30.83
2025-05-26,24,N,LZ_NORTH,30.88
2025-05-26,24,N,LZ_LCRA,31.74
2025-05-26,24,N,LZ_HOUSTON,30.57
2025-05-26,24,N,LZ_CPS,32.55
2025-05-26,24,N,LZ_AEN,31.52
2025-05-26,24,N,HB_WEST,35.07
2025-05-26,24,N,HB_SOUTH,28.63
2025-05-26,24,N,HB_PAN,29.52
2025-05-26,24,N,HB_NORTH,30.86
2025-05-26,24,N,HB_HUBAVG,31.28
2025-05-26,24,N,HB_HOUSTON,30.57
2025-05-26,24,N,HB_BUSAVG,30.85
2025-05-26,23,N,LZ_WEST,46.31
2025-05-26,23,N,LZ_SOUTH,30.73
2025-05-26,23,N,LZ_RAYBN,36.16
2025-05-26,23,N,LZ_NORTH,36.21
2025-05-26,23,N,LZ_LCRA,37.24
2025-05-26,23,N,LZ_HOUSTON,35.6
2025-05-26,23,N,LZ_CPS,38.55
2025-05-26,23,N,LZ_AEN,36.99
2025-05-26,23,N,HB_WEST,39.97
2025-05-26,23,N,HB_SOUTH,32.85
2025-05-26,23,N,HB_PAN,34.92
2025-05-26,23,N,HB_NORTH,36.19
2025-05-26,23,N,HB_HUBAVG,36.16
2025-05-26,23,N,HB_HOUSTON,35.62
2025-05-26,23,N,HB_BUSAVG,35.84
2025-05-26,22,N,LZ_WEST,58.08
2025-05-26,22,N,LZ_SOUTH,41.14
2025-05-26,22,N,LZ_RAYBN,47.82
2025-05-26,22,N,LZ_NORTH,47.89
2025-05-26,22,N,LZ_LCRA,49.16
2025-05-26,22,N,LZ_HOUSTON,47.27
2025-05-26,22,N,LZ_CPS,50.63
2025-05-26,22,N,LZ_AEN,48.88
2025-05-26,22,N,HB_WEST,51.81
2025-05-26,22,N,HB_SOUTH,44.21
2025-05-26,22,N,HB_PAN,46.14
2025-05-26,22,N,HB_NORTH,47.87
2025-05-26,22,N,HB_HUBAVG,47.8
2025-05-26,22,N,HB_HOUSTON,47.29
2025-05-26,22,N,HB_BUSAVG,47.46
2025-05-26,21,N,LZ_WEST,64.07
2025-05-26,21,N,LZ_SOUTH,47.6
2025-05-26,21,N,LZ_RAYBN,55.77
2025-05-26,21,N,LZ_NORTH,55.84
2025-05-26,21,N,LZ_LCRA,57.13
2025-05-26,21,N,LZ_HOUSTON,54.94
2025-05-26,21,N,LZ_CPS,59.18
2025-05-26,21,N,LZ_AEN,56.82
2025-05-26,21,N,HB_WEST,59.07
2025-05-26,21,N,HB_SOUTH,50.26
2025-05-26,21,N,HB_PAN,54.4
2025-05-26,21,N,HB_NORTH,55.82
2025-05-26,21,N,HB_HUBAVG,55.01
2025-05-26,21,N,HB_HOUSTON,54.87
2025-05-26,21,N,HB_BUSAVG,54.85
2025-05-26,20,N,LZ_WEST,61.73
2025-05-26,20,N,LZ_SOUTH,51.26
2025-05-26,20,N,LZ_RAYBN,58.89
2025-05-26,20,N,LZ_NORTH,58.95
2025-05-26,20,N,LZ_LCRA,60.27
2025-05-26,20,N,LZ_HOUSTON,57.85
2025-05-26,20,N,LZ_CPS,62.29
2025-05-26,20,N,LZ_AEN,59.92
2025-05-26,20,N,HB_WEST,59.86
2025-05-26,20,N,HB_SOUTH,52.77
2025-05-26,20,N,HB_PAN,58.29
2025-05-26,20,N,HB_NORTH,58.89
2025-05-26,20,N,HB_HUBAVG,57.31
2025-05-26,20,N,HB_HOUSTON,57.71
2025-05-26,20,N,HB_BUSAVG,57.49
2025-05-26,19,N,LZ_WEST,43.8
2025-05-26,19,N,LZ_SOUTH,43.64
2025-05-26,19,N,LZ_RAYBN,41.83
2025-05-26,19,N,LZ_NORTH,41.83
2025-05-26,19,N,LZ_LCRA,47.15
2025-05-26,19,N,LZ_HOUSTON,43.61
2025-05-26,19,N,LZ_CPS,45.79
2025-05-26,19,N,LZ_AEN,47.7
2025-05-26,19,N,HB_WEST,41.65
2025-05-26,19,N,HB_SOUTH,38.81
2025-05-26,19,N,HB_PAN,41.74
2025-05-26,19,N,HB_NORTH,41.73
2025-05-26,19,N,HB_HUBAVG,41.25
2025-05-26,19,N,HB_HOUSTON,42.82
2025-05-26,19,N,HB_BUSAVG,41.23
2025-05-26,18,N,LZ_WEST,39.67
2025-05-26,18,N,LZ_SOUTH,44.06
2025-05-26,18,N,LZ_RAYBN,37.79
2025-05-26,18,N,LZ_NORTH,37.6
2025-05-26,18,N,LZ_LCRA,49.4
2025-05-26,18,N,LZ_HOUSTON,47.45
2025-05-26,18,N,LZ_CPS,44.08
2025-05-26,18,N,LZ_AEN,51.36
2025-05-26,18,N,HB_WEST,36.83
2025-05-26,18,N,HB_SOUTH,34.55
2025-05-26,18,N,HB_PAN,37.34
2025-05-26,18,N,HB_NORTH,37.5
2025-05-26,18,N,HB_HUBAVG,38.91
2025-05-26,18,N,HB_HOUSTON,46.75
2025-05-26,18,N,HB_BUSAVG,38.08
2025-05-26,17,N,LZ_WEST,38.66
2025-05-26,17,N,LZ_SOUTH,41.07
2025-05-26,17,N,LZ_RAYBN,36.67
2025-05-26,17,N,LZ_NORTH,36.14
2025-05-26,17,N,LZ_LCRA,53.5
2025-05-26,17,N,LZ_HOUSTON,53.36
2025-05-26,17,N,LZ_CPS,45.39
2025-05-26,17,N,LZ_AEN,57.51
2025-05-26,17,N,HB_WEST,35.36
2025-05-26,17,N,HB_SOUTH,34.23
2025-05-26,17,N,HB_PAN,36.05
2025-05-26,17,N,HB_NORTH,36.16
2025-05-26,17,N,HB_HUBAVG,39.57
2025-05-26,17,N,HB_HOUSTON,52.5
2025-05-26,17,N,HB_BUSAVG,37.97
2025-05-26,16,N,LZ_WEST,35.17
2025-05-26,16,N,LZ_SOUTH,39.3
2025-05-26,16,N,LZ_RAYBN,33.07
2025-05-26,16,N,LZ_NORTH,32.59
2025-05-26,16,N,LZ_LCRA,46.75
2025-05-26,16,N,LZ_HOUSTON,50.41
2025-05-26,16,N,LZ_CPS,40.84
2025-05-26,16,N,LZ_AEN,50.06
2025-05-26,16,N,HB_WEST,31.52
2025-05-26,16,N,HB_SOUTH,29.55
2025-05-26,16,N,HB_PAN,32.45
2025-05-26,16,N,HB_NORTH,32.59
2025-05-26,16,N,HB_HUBAVG,35.88
2025-05-26,16,N,HB_HOUSTON,49.86
2025-05-26,16,N,HB_BUSAVG,34.25
2025-05-26,15,N,LZ_WEST,34.58
2025-05-26,15,N,LZ_SOUTH,35.56
2025-05-26,15,N,LZ_RAYBN,35.05
2025-05-26,15,N,LZ_NORTH,34.49
2025-05-26,15,N,LZ_LCRA,41.55
2025-05-26,15,N,LZ_HOUSTON,50.48
2025-05-26,15,N,LZ_CPS,35.57
2025-05-26,15,N,LZ_AEN,43.99
2025-05-26,15,N,HB_WEST,32.4
2025-05-26,15,N,HB_SOUTH,26.61
2025-05-26,15,N,HB_PAN,33.58
2025-05-26,15,N,HB_NORTH,34.48
2025-05-26,15,N,HB_HUBAVG,35.9
2025-05-26,15,N,HB_HOUSTON,50.12
2025-05-26,15,N,HB_BUSAVG,34.72
2025-05-26,14,N,LZ_WEST,31.75
2025-05-26,14,N,LZ_SOUTH,28.62
2025-05-26,14,N,LZ_RAYBN,32.57
2025-05-26,14,N,LZ_NORTH,32.19
2025-05-26,14,N,LZ_LCRA,32.66
2025-05-26,14,N,LZ_HOUSTON,44.46
2025-05-26,14,N,LZ_CPS,30.44
2025-05-26,14,N,LZ_AEN,33.74
2025-05-26,14,N,HB_WEST,30.42
2025-05-26,14,N,HB_SOUTH,22.94
2025-05-26,14,N,HB_PAN,31.33
2025-05-26,14,N,HB_NORTH,32.21
2025-05-26,14,N,HB_HUBAVG,32.43
2025-05-26,14,N,HB_HOUSTON,44.16
2025-05-26,14,N,HB_BUSAVG,31.64
2025-05-26,13,N,LZ_WEST,29.4
2025-05-26,13,N,LZ_SOUTH,21.76
2025-05-26,13,N,LZ_RAYBN,31.31
2025-05-26,13,N,LZ_NORTH,31.03
2025-05-26,13,N,LZ_LCRA,24.57
2025-05-26,13,N,LZ_HOUSTON,39.29
2025-05-26,13,N,LZ_CPS,24.0
2025-05-26,13,N,LZ_AEN,24.58
2025-05-26,13,N,HB_WEST,28.98
2025-05-26,13,N,HB_SOUTH,18.02
2025-05-26,13,N,HB_PAN,29.87
2025-05-26,13,N,HB_NORTH,31.06
2025-05-26,13,N,HB_HUBAVG,29.31
2025-05-26,13,N,HB_HOUSTON,39.15
2025-05-26,13,N,HB_BUSAVG,29.08
2025-05-26,12,N,LZ_WEST,26.89
2025-05-26,12,N,LZ_SOUTH,18.11
2025-05-26,12,N,LZ_RAYBN,28.69
2025-05-26,12,N,LZ_NORTH,28.37
2025-05-26,12,N,LZ_LCRA,22.37
2025-05-26,12,N,LZ_HOUSTON,34.33
2025-05-26,12,N,LZ_CPS,23.04
2025-05-26,12,N,LZ_AEN,22.29
2025-05-26,12,N,HB_WEST,26.57
2025-05-26,12,N,HB_SOUTH,15.75
2025-05-26,12,N,HB_PAN,27.33
2025-05-26,12,N,HB_NORTH,28.4
2025-05-26,12,N,HB_HUBAVG,26.23
2025-05-26,12,N,HB_HOUSTON,34.2
2025-05-26,12,N,HB_BUSAVG,26.21
2025-05-26,11,N,LZ_WEST,25.83
2025-05-26,11,N,LZ_SOUTH,17.62
2025-05-26,11,N,LZ_RAYBN,27.12
2025-05-26,11,N,LZ_NORTH,26.85
2025-05-26,11,N,LZ_LCRA,22.23
2025-05-26,11,N,LZ_HOUSTON,30.2
2025-05-26,11,N,LZ_CPS,22.55
2025-05-26,11,N,LZ_AEN,22.08
2025-05-26,11,N,HB_WEST,25.56
2025-05-26,11,N,HB_SOUTH,16.79
2025-05-26,11,N,HB_PAN,26.05
2025-05-26,11,N,HB_NORTH,26.85
2025-05-26,11,N,HB_HUBAVG,24.85
2025-05-26,11,N,HB_HOUSTON,30.21
2025-05-26,11,N,HB_BUSAVG,24.95
2025-05-26,10,N,LZ_WEST,24.82
2025-05-26,10,N,LZ_SOUTH,17.42
2025-05-26,10,N,LZ_RAYBN,24.91
2025-05-26,10,N,LZ_NORTH,24.76
2025-05-26,10,N,LZ_LCRA,22.45
2025-05-26,10,N,LZ_HOUSTON,26.24
2025-05-26,10,N,LZ_CPS,22.87
2025-05-26,10,N,LZ_AEN,22.29
2025-05-26,10,N,HB_WEST,24.43
2025-05-26,10,N,HB_SOUTH,17.64
2025-05-26,10,N,HB_PAN,24.32
2025-05-26,10,N,HB_NORTH,24.75
2025-05-26,10,N,HB_HUBAVG,23.27
2025-05-26,10,N,HB_HOUSTON,26.24
2025-05-26,10,N,HB_BUSAVG,23.35
2025-05-26,9,N,LZ_WEST,28.15
2025-05-26,9,N,LZ_SOUTH,23.6
2025-05-26,9,N,LZ_RAYBN,26.72
2025-05-26,9,N,LZ_NORTH,26.73
2025-05-26,9,N,LZ_LCRA,26.72
2025-05-26,9,N,LZ_HOUSTON,26.51
2025-05-26,9,N,LZ_CPS,27.27
2025-05-26,9,N,LZ_AEN,26.65
2025-05-26,9,N,HB_WEST,27.25
2025-05-26,9,N,HB_SOUTH,23.71
2025-05-26,9,N,HB_PAN,26.65
2025-05-26,9,N,HB_NORTH,26.72
2025-05-26,9,N,HB_HUBAVG,26.03
2025-05-26,9,N,HB_HOUSTON,26.43
2025-05-26,9,N,HB_BUSAVG,26.08
2025-05-26,8,N,LZ_WEST,34.07
2025-05-26,8,N,LZ_SOUTH,27.46
2025-05-26,8,N,LZ_RAYBN,29.57
2025-05-26,8,N,LZ_NORTH,29.6
2025-05-26,8,N,LZ_LCRA,29.98
2025-05-26,8,N,LZ_HOUSTON,29.25
2025-05-26,8,N,LZ_CPS,30.47
2025-05-26,8,N,LZ_AEN,29.82
2025-05-26,8,N,HB_WEST,31.07
2025-05-26,8,N,HB_SOUTH,27.82
2025-05-26,8,N,HB_PAN,29.07
2025-05-26,8,N,HB_NORTH,29.58
2025-05-26,8,N,HB_HUBAVG,29.44
2025-05-26,8,N,HB_HOUSTON,29.27
2025-05-26,8,N,HB_BUSAVG,29.33
2025-05-26,7,N,LZ_WEST,38.21
2025-05-26,7,N,LZ_SOUTH,29.71
2025-05-26,7,N,LZ_RAYBN,31.35
2025-05-26,7,N,LZ_NORTH,31.39
2025-05-26,7,N,LZ_LCRA,31.97
2025-05-26,7,N,LZ_HOUSTON,31.19
2025-05-26,7,N,LZ_CPS,32.44
2025-05-26,7,N,LZ_AEN,31.78
2025-05-26,7,N,HB_WEST,33.65
2025-05-26,7,N,HB_SOUTH,29.94
2025-05-26,7,N,HB_PAN,30.28
2025-05-26,7,N,HB_NORTH,31.37
2025-05-26,7,N,HB_HUBAVG,31.54
2025-05-26,7,N,HB_HOUSTON,31.21
2025-05-26,7,N,HB_BUSAVG,31.31
2025-05-26,6,N,LZ_WEST,40.64
2025-05-26,6,N,LZ_SOUTH,29.42
2025-05-26,6,N,LZ_RAYBN,30.85
2025-05-26,6,N,LZ_NORTH,30.89
2025-05-26,6,N,LZ_LCRA,31.61
2025-05-26,6,N,LZ_HOUSTON,30.8
2025-05-26,6,N,LZ_CPS,32.06
2025-05-26,6,N,LZ_AEN,31.39
2025-05-26,6,N,HB_WEST,34.13
2025-05-26,6,N,HB_SOUTH,29.57
2025-05-26,6,N,HB_PAN,29.35
2025-05-26,6,N,HB_NORTH,30.88
2025-05-26,6,N,HB_HUBAVG,31.34
2025-05-26,6,N,HB_HOUSTON,30.81
2025-05-26,6,N,HB_BUSAVG,30.98
2025-05-26,5,N,LZ_WEST,41.01
2025-05-26,5,N,LZ_SOUTH,26.65
2025-05-26,5,N,LZ_RAYBN,29.97
2025-05-26,5,N,LZ_NORTH,30.02
2025-05-26,5,N,LZ_LCRA,30.9
2025-05-26,5,N,LZ_HOUSTON,29.68
2025-05-26,5,N,LZ_CPS,31.7
2025-05-26,5,N,LZ_AEN,30.61
2025-05-26,5,N,HB_WEST,33.76
2025-05-26,5,N,HB_SOUTH,27.8
2025-05-26,5,N,HB_PAN,28.4
2025-05-26,5,N,HB_NORTH,30.0
2025-05-26,5,N,HB_HUBAVG,30.32
2025-05-26,5,N,HB_HOUSTON,29.71
2025-05-26,5,N,HB_BUSAVG,29.93
2025-05-26,4,N,LZ_WEST,41.74
2025-05-26,4,N,LZ_SOUTH,26.58
2025-05-26,4,N,LZ_RAYBN,29.72
2025-05-26,4,N,LZ_NORTH,29.76
2025-05-26,4,N,LZ_LCRA,30.53
2025-05-26,4,N,LZ_HOUSTON,29.44
2025-05-26,4,N,LZ_CPS,31.23
2025-05-26,4,N,LZ_AEN,30.25
2025-05-26,4,N,HB_WEST,33.83
2025-05-26,4,N,HB_SOUTH,27.21
2025-05-26,4,N,HB_PAN,28.42
2025-05-26,4,N,HB_NORTH,29.74
2025-05-26,4,N,HB_HUBAVG,30.06
2025-05-26,4,N,HB_HOUSTON,29.47
2025-05-26,4,N,HB_BUSAVG,29.64
2025-05-26,3,N,LZ_WEST,38.51
2025-05-26,3,N,LZ_SOUTH,25.33
2025-05-26,3,N,LZ_RAYBN,29.07
2025-05-26,3,N,LZ_NORTH,29.11
2025-05-26,3,N,LZ_LCRA,29.9
2025-05-26,3,N,LZ_HOUSTON,28.7
2025-05-26,3,N,LZ_CPS,30.75
2025-05-26,3,N,LZ_AEN,29.65
2025-05-26,3,N,HB_WEST,32.55
2025-05-26,3,N,HB_SOUTH,26.54
2025-05-26,3,N,HB_PAN,28.0
2025-05-26,3,N,HB_NORTH,29.09
2025-05-26,3,N,HB_HUBAVG,29.23
2025-05-26,3,N,HB_HOUSTON,28.71
2025-05-26,3,N,HB_BUSAVG,28.9
2025-05-26,2,N,LZ_WEST,39.03
2025-05-26,2,N,LZ_SOUTH,25.79
2025-05-26,2,N,LZ_RAYBN,29.96
2025-05-26,2,N,LZ_NORTH,30.01
2025-05-26,2,N,LZ_LCRA,30.89
2025-05-26,2,N,LZ_HOUSTON,29.6
2025-05-26,2,N,LZ_CPS,31.8
2025-05-26,2,N,LZ_AEN,30.67
2025-05-26,2,N,HB_WEST,33.54
2025-05-26,2,N,HB_SOUTH,27.32
2025-05-26,2,N,HB_PAN,28.66
2025-05-26,2,N,HB_NORTH,30.0
2025-05-26,2,N,HB_HUBAVG,30.12
2025-05-26,2,N,HB_HOUSTON,29.62
2025-05-26,2,N,HB_BUSAVG,29.79
2025-05-26,1,N,LZ_WEST,41.51
2025-05-26,1,N,LZ_SOUTH,29.2
2025-05-26,1,N,LZ_RAYBN,31.75
2025-05-26,1,N,LZ_NORTH,31.82
2025-05-26,1,N,LZ_LCRA,32.86
2025-05-26,1,N,LZ_HOUSTON,31.62
2025-05-26,1,N,LZ_CPS,33.67
2025-05-26,1,N,LZ_AEN,32.64
2025-05-26,1,N,HB_WEST,35.67
2025-05-26,1,N,HB_SOUTH,29.6
2025-05-26,1,N,HB_PAN,29.93
2025-05-26,1,N,HB_NORTH,31.83
2025-05-26,1,N,HB_HUBAVG,32.18
2025-05-26,1,N,HB_HOUSTON,31.63
2025-05-26,1,N,HB_BUSAVG,31.77
2025-05-25,24,N,LZ_WEST,44.06
2025-05-25,24,N,LZ_SOUTH,25.68
2025-05-25,24,N,LZ_RAYBN,26.04
2025-05-25,24,N,LZ_NORTH,26.2
2025-05-25,24,N,LZ_LCRA,27.63
2025-05-25,24,N,LZ_HOUSTON,26.6
2025-05-25,24,N,LZ_CPS,28.22
2025-05-25,24,N,LZ_AEN,27.45
2025-05-25,24,N,HB_WEST,32.99
2025-05-25,24,N,HB_SOUTH,25.2
2025-05-25,24,N,HB_PAN,23.8
2025-05-25,24,N,HB_NORTH,26.2
2025-05-25,24,N,HB_HUBAVG,27.75
2025-05-25,24,N,HB_HOUSTON,26.59
2025-05-25,24,N,HB_BUSAVG,26.86
2025-05-25,23,N,LZ_WEST,49.0
2025-05-25,23,N,LZ_SOUTH,30.83
2025-05-25,23,N,LZ_RAYBN,32.74
2025-05-25,23,N,LZ_NORTH,33.06
2025-05-25,23,N,LZ_LCRA,34.38
2025-05-25,23,N,LZ_HOUSTON,33.01
2025-05-25,23,N,LZ_CPS,34.87
2025-05-25,23,N,LZ_AEN,34.03
2025-05-25,23,N,HB_WEST,38.91
2025-05-25,23,N,HB_SOUTH,31.23
2025-05-25,23,N,HB_PAN,29.08
2025-05-25,23,N,HB_NORTH,32.83
2025-05-25,23,N,HB_HUBAVG,33.99
2025-05-25,23,N,HB_HOUSTON,32.99
2025-05-25,23,N,HB_BUSAVG,33.24
2025-05-25,22,N,LZ_WEST,62.61
2025-05-25,22,N,LZ_SOUTH,41.11
2025-05-25,22,N,LZ_RAYBN,44.7
2025-05-25,22,N,LZ_NORTH,45.07
2025-05-25,22,N,LZ_LCRA,47.81
2025-05-25,22,N,LZ_HOUSTON,45.08
2025-05-25,22,N,LZ_CPS,48.34
2025-05-25,22,N,LZ_AEN,47.03
2025-05-25,22,N,HB_WEST,51.5
2025-05-25,22,N,HB_SOUTH,42.6
2025-05-25,22,N,HB_PAN,39.89
2025-05-25,22,N,HB_NORTH,44.83
2025-05-25,22,N,HB_HUBAVG,45.99
2025-05-25,22,N,HB_HOUSTON,45.04
2025-05-25,22,N,HB_BUSAVG,45.18
2025-05-25,21,N,LZ_WEST,80.35
2025-05-25,21,N,LZ_SOUTH,62.71
2025-05-25,21,N,LZ_RAYBN,67.38
2025-05-25,21,N,LZ_NORTH,67.76
2025-05-25,21,N,LZ_LCRA,70.5
2025-05-25,21,N,LZ_HOUSTON,67.26
2025-05-25,21,N,LZ_CPS,71.98
2025-05-25,21,N,LZ_AEN,69.87
2025-05-25,21,N,HB_WEST,71.84
2025-05-25,21,N,HB_SOUTH,62.59
2025-05-25,21,N,HB_PAN,63.59
2025-05-25,21,N,HB_NORTH,67.49
2025-05-25,21,N,HB_HUBAVG,67.26
2025-05-25,21,N,HB_HOUSTON,67.13
2025-05-25,21,N,HB_BUSAVG,66.88
2025-05-25,20,N,LZ_WEST,66.33
2025-05-25,20,N,LZ_SOUTH,54.49
2025-05-25,20,N,LZ_RAYBN,65.08
2025-05-25,20,N,LZ_NORTH,64.63
2025-05-25,20,N,LZ_LCRA,70.07
2025-05-25,20,N,LZ_HOUSTON,62.78
2025-05-25,20,N,LZ_CPS,71.64
2025-05-25,20,N,LZ_AEN,66.74
2025-05-25,20,N,HB_WEST,59.76
2025-05-25,20,N,HB_SOUTH,54.95
2025-05-25,20,N,HB_PAN,57.81
2025-05-25,20,N,HB_NORTH,63.88
2025-05-25,20,N,HB_HUBAVG,60.2
2025-05-25,20,N,HB_HOUSTON,62.22
2025-05-25,20,N,HB_BUSAVG,61.17
2025-05-25,19,N,LZ_WEST,61.06
2025-05-25,19,N,LZ_SOUTH,52.85
2025-05-25,19,N,LZ_RAYBN,53.94
2025-05-25,19,N,LZ_NORTH,54.69
2025-05-25,19,N,LZ_LCRA,70.16
2025-05-25,19,N,LZ_HOUSTON,59.19
2025-05-25,19,N,LZ_CPS,66.47
2025-05-25,19,N,LZ_AEN,67.58
2025-05-25,19,N,HB_WEST,46.61
2025-05-25,19,N,HB_SOUTH,49.2
2025-05-25,19,N,HB_PAN,49.6
2025-05-25,19,N,HB_NORTH,53.55
2025-05-25,19,N,HB_HUBAVG,51.81
2025-05-25,19,N,HB_HOUSTON,57.86
2025-05-25,19,N,HB_BUSAVG,52.36
2025-05-25,18,N,LZ_WEST,45.94
2025-05-25,18,N,LZ_SOUTH,43.03
2025-05-25,18,N,LZ_RAYBN,42.44
2025-05-25,18,N,LZ_NORTH,42.54
2025-05-25,18,N,LZ_LCRA,61.0
2025-05-25,18,N,LZ_HOUSTON,57.22
2025-05-25,18,N,LZ_CPS,55.62
2025-05-25,18,N,LZ_AEN,61.34
2025-05-25,18,N,HB_WEST,32.22
2025-05-25,18,N,HB_SOUTH,36.09
2025-05-25,18,N,HB_PAN,38.3
2025-05-25,18,N,HB_NORTH,41.31
2025-05-25,18,N,HB_HUBAVG,41.5
2025-05-25,18,N,HB_HOUSTON,56.38
2025-05-25,18,N,HB_BUSAVG,41.2
2025-05-25,17,N,LZ_WEST,38.69
2025-05-25,17,N,LZ_SOUTH,41.69
2025-05-25,17,N,LZ_RAYBN,37.41
2025-05-25,17,N,LZ_NORTH,37.35
2025-05-25,17,N,LZ_LCRA,61.07
2025-05-25,17,N,LZ_HOUSTON,59.05
2025-05-25,17,N,LZ_CPS,50.32
2025-05-25,17,N,LZ_AEN,64.03
2025-05-25,17,N,HB_WEST,26.36
2025-05-25,17,N,HB_SOUTH,33.97
2025-05-25,17,N,HB_PAN,33.14
2025-05-25,17,N,HB_NORTH,35.97
2025-05-25,17,N,HB_HUBAVG,38.69
2025-05-25,17,N,HB_HOUSTON,58.48
2025-05-25,17,N,HB_BUSAVG,37.57
2025-05-25,16,N,LZ_WEST,36.71
2025-05-25,16,N,LZ_SOUTH,33.37
2025-05-25,16,N,LZ_RAYBN,35.22
2025-05-25,16,N,LZ_NORTH,34.69
2025-05-25,16,N,LZ_LCRA,49.11
2025-05-25,16,N,LZ_HOUSTON,56.57
2025-05-25,16,N,LZ_CPS,41.52
2025-05-25,16,N,LZ_AEN,52.66
2025-05-25,16,N,HB_WEST,23.61
2025-05-25,16,N,HB_SOUTH,27.05
2025-05-25,16,N,HB_PAN,30.77
2025-05-25,16,N,HB_NORTH,33.37
2025-05-25,16,N,HB_HUBAVG,35.02
2025-05-25,16,N,HB_HOUSTON,56.04
2025-05-25,16,N,HB_BUSAVG,34.02
2025-05-25,15,N,LZ_WEST,32.46
2025-05-25,15,N,LZ_SOUTH,26.11
2025-05-25,15,N,LZ_RAYBN,33.48
2025-05-25,15,N,LZ_NORTH,32.9
2025-05-25,15,N,LZ_LCRA,37.79
2025-05-25,15,N,LZ_HOUSTON,52.27
2025-05-25,15,N,LZ_CPS,30.0
2025-05-25,15,N,LZ_AEN,41.1
2025-05-25,15,N,HB_WEST,21.54
2025-05-25,15,N,HB_SOUTH,21.4
2025-05-25,15,N,HB_PAN,28.51
2025-05-25,15,N,HB_NORTH,31.56
2025-05-25,15,N,HB_HUBAVG,31.63
2025-05-25,15,N,HB_HOUSTON,52.03
2025-05-25,15,N,HB_BUSAVG,31.01
2025-05-25,14,N,LZ_WEST,25.87
2025-05-25,14,N,LZ_SOUTH,21.37
2025-05-25,14,N,LZ_RAYBN,31.59
2025-05-25,14,N,LZ_NORTH,30.96
2025-05-25,14,N,LZ_LCRA,27.94
2025-05-25,14,N,LZ_HOUSTON,47.99
2025-05-25,14,N,LZ_CPS,25.15
2025-05-25,14,N,LZ_AEN,29.21
2025-05-25,14,N,HB_WEST,20.85
2025-05-25,14,N,HB_SOUTH,17.36
2025-05-25,14,N,HB_PAN,25.94
2025-05-25,14,N,HB_NORTH,29.96
2025-05-25,14,N,HB_HUBAVG,28.93
2025-05-25,14,N,HB_HOUSTON,47.55
2025-05-25,14,N,HB_BUSAVG,28.57
2025-05-25,13,N,LZ_WEST,18.31
2025-05-25,13,N,LZ_SOUTH,14.6
2025-05-25,13,N,LZ_RAYBN,27.88
2025-05-25,13,N,LZ_NORTH,27.06
2025-05-25,13,N,LZ_LCRA,18.35
2025-05-25,13,N,LZ_HOUSTON,39.93
2025-05-25,13,N,LZ_CPS,20.2
2025-05-25,13,N,LZ_AEN,17.7
2025-05-25,13,N,HB_WEST,17.42
2025-05-25,13,N,HB_SOUTH,11.95
2025-05-25,13,N,HB_PAN,21.52
2025-05-25,13,N,HB_NORTH,26.68
2025-05-25,13,N,HB_HUBAVG,23.99
2025-05-25,13,N,HB_HOUSTON,39.93
2025-05-25,13,N,HB_BUSAVG,24.2
2025-05-25,12,N,LZ_WEST,12.06
2025-05-25,12,N,LZ_SOUTH,11.88
2025-05-25,12,N,LZ_RAYBN,23.71
2025-05-25,12,N,LZ_NORTH,23.1
2025-05-25,12,N,LZ_LCRA,15.4
2025-05-25,12,N,LZ_HOUSTON,33.8
2025-05-25,12,N,LZ_CPS,17.31
2025-05-25,12,N,LZ_AEN,14.73
2025-05-25,12,N,HB_WEST,12.38
2025-05-25,12,N,HB_SOUTH,10.02
2025-05-25,12,N,HB_PAN,15.87
2025-05-25,12,N,HB_NORTH,22.68
2025-05-25,12,N,HB_HUBAVG,19.79
2025-05-25,12,N,HB_HOUSTON,34.06
2025-05-25,12,N,HB_BUSAVG,20.26
2025-05-25,11,N,LZ_WEST,7.01
2025-05-25,11,N,LZ_SOUTH,9.82
2025-05-25,11,N,LZ_RAYBN,19.92
2025-05-25,11,N,LZ_NORTH,19.38
2025-05-25,11,N,LZ_LCRA,12.56
2025-05-25,11,N,LZ_HOUSTON,26.1
2025-05-25,11,N,LZ_CPS,15.27
2025-05-25,11,N,LZ_AEN,11.67
2025-05-25,11,N,HB_WEST,7.34
2025-05-25,11,N,HB_SOUTH,8.85
2025-05-25,11,N,HB_PAN,9.47
2025-05-25,11,N,HB_NORTH,19.01
2025-05-25,11,N,HB_HUBAVG,15.37
2025-05-25,11,N,HB_HOUSTON,26.27
2025-05-25,11,N,HB_BUSAVG,16.39
2025-05-25,10,N,LZ_WEST,6.84
2025-05-25,10,N,LZ_SOUTH,11.24
2025-05-25,10,N,LZ_RAYBN,17.38
2025-05-25,10,N,LZ_NORTH,17.24
