deliveryStart,deliveryEnd,deliveryDate,timeEnding,demand,dstFlag
2025-02-28T14:30:00-06:00,2025-02-28T14:45:00-06:00,2025-02-28,14:45,47326.7552,N
2025-02-28T14:15:00-06:00,2025-02-28T14:30:00-06:00,2025-02-28,14:30,47438.6445,N
2025-02-28T14:00:00-06:00,2025-02-28T14:15:00-06:00,2025-02-28,14:15,47650.194,N
2025-02-28T13:45:00-06:00,2025-02-28T14:00:00-06:00,2025-02-28,14:00,47512.9154,N
2025-02-28T13:30:00-06:00,2025-02-28T13:45:00-06:00,2025-02-28,13:45,47652.3451,N
2025-02-28T13:15:00-06:00,2025-02-28T13:30:00-06:00,2025-02-28,13:30,47763.6523,N
2025-02-28T13:00:00-06:00,2025-02-28T13:15:00-06:00,2025-02-28,13:15,47996.4557,N
2025-02-28T12:45:00-06:00,2025-02-28T13:00:00-06:00,2025-02-28,13:00,48230.0768,N
2025-02-28T12:30:00-06:00,2025-02-28T12:45:00-06:00,2025-02-28,12:45,48190.9688,N
2025-02-28T12:15:00-06:00,2025-02-28T12:30:00-06:00,2025-02-28,12:30,48347.2461,N
2025-02-28T12:00:00-06:00,2025-02-28T12:15:00-06:00,2025-02-28,12:15,48603.6003,N
2025-02-28T11:45:00-06:00,2025-02-28T12:00:00-06:00,2025-02-28,12:00,48723.5638,N
2025-02-28T11:30:00-06:00,2025-02-28T11:45:00-06:00,2025-02-28,11:45,49090.6836,N
2025-02-28T11:15:00-06:00,2025-02-28T11:30:00-06:00,2025-02-28,11:30,49405.2122,N
2025-02-28T11:00:00-06:00,2025-02-28T11:15:00-06:00,2025-02-28,11:15,49019.8099,N
2025-02-28T10:45:00-06:00,2025-02-28T11:00:00-06:00,2025-02-28,11:00,48526.4961,N
2025-02-28T10:30:00-06:00,2025-02-28T10:45:00-06:00,2025-02-28,10:45,48224.9023,N
2025-02-28T10:15:00-06:00,2025-02-28T10:30:00-06:00,2025-02-28,10:30,48129.3542,N
2025-02-28T10:00:00-06:00,2025-02-28T10:15:00-06:00,2025-02-28,10:15,47885.4883,N
2025-02-28T09:45:00-06:00,2025-02-28T10:00:00-06:00,2025-02-28,10:00,47773.5052,N
2025-02-28T09:30:00-06:00,2025-02-28T09:45:00-06:00,2025-02-28,09:45,47732.5143,N
2025-02-28T09:15:00-06:00,2025-02-28T09:30:00-06:00,2025-02-28,09:30,48042.8398,N
2025-02-28T09:00:00-06:00,2025-02-28T09:15:00-06:00,2025-02-28,09:15,48509.8125,N
2025-02-28T08:45:00-06:00,2025-02-28T09:00:00-06:00,2025-02-28,09:00,48947.5378,N
2025-02-28T08:30:00-06:00,2025-02-28T08:45:00-06:00,2025-02-28,08:45,49041.3177,N
2025-02-28T08:15:00-06:00,2025-02-28T08:30:00-06:00,2025-02-28,08:30,49296.0794,N
2025-02-28T08:00:00-06:00,2025-02-28T08:15:00-06:00,2025-02-28,08:15,49579.4896,N
2025-02-28T07:45:00-06:00,2025-02-28T08:00:00-06:00,2025-02-28,08:00,49706.3776,N
2025-02-28T07:30:00-06:00,2025-02-28T07:45:00-06:00,2025-02-28,07:45,49815.9466,N
2025-02-28T07:15:00-06:00,2025-02-28T07:30:00-06:00,2025-02-28,07:30,49893.526,N
2025-02-28T07:00:00-06:00,2025-02-28T07:15:00-06:00,2025-02-28,07:15,49734.5534,N
2025-02-28T06:45:00-06:00,2025-02-28T07:00:00-06:00,2025-02-28,07:00,49340.3099,N
2025-02-28T06:30:00-06:00,2025-02-28T06:45:00-06:00,2025-02-28,06:45,48998.043,N
2025-02-28T06:15:00-06:00,2025-02-28T06:30:00-06:00,2025-02-28,06:30,48315.2474,N
2025-02-28T06:00:00-06:00,2025-02-28T06:15:00-06:00,2025-02-28,06:15,47316.5898,N
2025-02-28T05:45:00-06:00,2025-02-28T06:00:00-06:00,2025-02-28,06:00,46023.0807,N
2025-02-28T05:30:00-06:00,2025-02-28T05:45:00-06:00,2025-02-28,05:45,45244.8971,N
2025-02-28T05:15:00-06:00,2025-02-28T05:30:00-06:00,2025-02-28,05:30,44603.3633,N
2025-02-28T05:00:00-06:00,2025-02-28T05:15:00-06:00,2025-02-28,05:15,43782.6003,N
2025-02-28T04:45:00-06:00,2025-02-28T05:00:00-06:00,2025-02-28,05:00,42919.0872,N
2025-02-28T04:30:00-06:00,2025-02-28T04:45:00-06:00,2025-02-28,04:45,42582.125,N
2025-02-28T04:15:00-06:00,2025-02-28T04:30:00-06:00,2025-02-28,04:30,42182.724,N
2025-02-28T04:00:00-06:00,2025-02-28T04:15:00-06:00,2025-02-28,04:15,41852.8854,N
2025-02-28T03:45:00-06:00,2025-02-28T04:00:00-06:00,2025-02-28,04:00,41836.6966,N
2025-02-28T03:30:00-06:00,2025-02-28T03:45:00-06:00,2025-02-28,03:45,41686.3737,N
2025-02-28T03:15:00-06:00,2025-02-28T03:30:00-06:00,2025-02-28,03:30,42120.4805,N
2025-02-28T03:00:00-06:00,2025-02-28T03:15:00-06:00,2025-02-28,03:15,41974.5846,N
2025-02-28T02:45:00-06:00,2025-02-28T03:00:00-06:00,2025-02-28,03:00,41728.2031,N
2025-02-28T02:30:00-06:00,2025-02-28T02:45:00-06:00,2025-02-28,02:45,41549.8555,N
2025-02-28T02:15:00-06:00,2025-02-28T02:30:00-06:00,2025-02-28,02:30,41587.4622,N
2025-02-28T02:00:00-06:00,2025-02-28T02:15:00-06:00,2025-02-28,02:15,41668.9076,N
2025-02-28T01:45:00-06:00,2025-02-28T02:00:00-06:00,2025-02-28,02:00,41627.5339,N
2025-02-28T01:30:00-06:00,2025-02-28T01:45:00-06:00,2025-02-28,01:45,41456.2513,N
2025-02-28T01:15:00-06:00,2025-02-28T01:30:00-06:00,2025-02-28,01:30,41672.7786,N
2025-02-28T01:00:00-06:00,2025-02-28T01:15:00-06:00,2025-02-28,01:15,41991.1354,N
2025-02-28T00:45:00-06:00,2025-02-28T01:00:00-06:00,2025-02-28,01:00,42331.7904,N
2025-02-28T00:30:00-06:00,2025-02-28T00:45:00-06:00,2025-02-28,00:45,42479.3359,N
2025-02-28T00:15:00-06:00,2025-02-28T00:30:00-06:00,2025-02-28,00:30,42513.1628,N
2025-02-28T00:00:00-06:00,2025-02-28T00:15:00-06:00,2025-02-28,00:15,42491.9349,N
2025-02-27T23:45:00-06:00,2025-02-28T00:00:00-06:00,2025-02-28,00:00,42497.582,N
2025-02-27T23:30:00-06:00,2025-02-27T23:45:00-06:00,2025-02-27,23:45,42793.0195,N
2025-02-27T23:15:00-06:00,2025-02-27T23:30:00-06:00,2025-02-27,23:30,43499.5586,N
2025-02-27T23:00:00-06:00,2025-02-27T23:15:00-06:00,2025-02-27,23:15,43837.7031,N
2025-02-27T22:45:00-06:00,2025-02-27T23:00:00-06:00,2025-02-27,23:00,44260.4857,N
2025-02-27T22:30:00-06:00,2025-02-27T22:45:00-06:00,2025-02-27,22:45,44855.2227,N
2025-02-27T22:15:00-06:00,2025-02-27T22:30:00-06:00,2025-02-27,22:30,45499.7695,N
2025-02-27T22:00:00-06:00,2025-02-27T22:15:00-06:00,2025-02-27,22:15,46121.4063,N
2025-02-27T21:45:00-06:00,2025-02-27T22:00:00-06:00,2025-02-27,22:00,46260.181,N
2025-02-27T21:30:00-06:00,2025-02-27T21:45:00-06:00,2025-02-27,21:45,46645.724,N
2025-02-27T21:15:00-06:00,2025-02-27T21:30:00-06:00,2025-02-27,21:30,46925.7721,N
2025-02-27T21:00:00-06:00,2025-02-27T21:15:00-06:00,2025-02-27,21:15,47141.0195,N
2025-02-27T20:45:00-06:00,2025-02-27T21:00:00-06:00,2025-02-27,21:00,47325.6549,N
2025-02-27T20:30:00-06:00,2025-02-27T20:45:00-06:00,2025-02-27,20:45,47602.5247,N
2025-02-27T20:15:00-06:00,2025-02-27T20:30:00-06:00,2025-02-27,20:30,47746.2786,N
2025-02-27T20:00:00-06:00,2025-02-27T20:15:00-06:00,2025-02-27,20:15,47878.5404,N
2025-02-27T19:45:00-06:00,2025-02-27T20:00:00-06:00,2025-02-27,20:00,48091.694,N
2025-02-27T19:30:00-06:00,2025-02-27T19:45:00-06:00,2025-02-27,19:45,48218.0755,N
2025-02-27T19:15:00-06:00,2025-02-27T19:30:00-06:00,2025-02-27,19:30,48076.3841,N
2025-02-27T19:00:00-06:00,2025-02-27T19:15:00-06:00,2025-02-27,19:15,47692.2734,N
2025-02-27T18:45:00-06:00,2025-02-27T19:00:00-06:00,2025-02-27,19:00,47949.1224,N
2025-02-27T18:30:00-06:00,2025-02-27T18:45:00-06:00,2025-02-27,18:45,47963.0221,N
2025-02-27T18:15:00-06:00,2025-02-27T18:30:00-06:00,2025-02-27,18:30,48094.9714,N
2025-02-27T18:00:00-06:00,2025-02-27T18:15:00-06:00,2025-02-27,18:15,48111.2539,N
2025-02-27T17:45:00-06:00,2025-02-27T18:00:00-06:00,2025-02-27,18:00,47938.237,N
2025-02-27T17:30:00-06:00,2025-02-27T17:45:00-06:00,2025-02-27,17:45,47567.8255,N
2025-02-27T17:15:00-06:00,2025-02-27T17:30:00-06:00,2025-02-27,17:30,47352.6875,N
2025-02-27T17:00:00-06:00,2025-02-27T17:15:00-06:00,2025-02-27,17:15,47325.4505,N
2025-02-27T16:45:00-06:00,2025-02-27T17:00:00-06:00,2025-02-27,17:00,47738.9987,N
2025-02-27T16:30:00-06:00,2025-02-27T16:45:00-06:00,2025-02-27,16:45,47477.0625,N
2025-02-27T16:15:00-06:00,2025-02-27T16:30:00-06:00,2025-02-27,16:30,47325.125,N
2025-02-27T16:00:00-06:00,2025-02-27T16:15:00-06:00,2025-02-27,16:15,47199.3333,N
2025-02-27T15:45:00-06:00,2025-02-27T16:00:00-06:00,2025-02-27,16:00,47148.0495,N
2025-02-27T15:30:00-06:00,2025-02-27T15:45:00-06:00,2025-02-27,15:45,46918.194,N
2025-02-27T15:15:00-06:00,2025-02-27T15:30:00-06:00,2025-02-27,15:30,46943.0742,N
2025-02-27T15:00:00-06:00,2025-02-27T15:15:00-06:00,2025-02-27,15:15,46760.2956,N
2025-02-27T14:45:00-06:00,2025-02-27T15:00:00-06:00,2025-02-27,15:00,47124.543,N
2025-02-27T14:30:00-06:00,2025-02-27T14:45:00-06:00,2025-02-27,14:45,46867.8411,N
2025-02-27T14:15:00-06:00,2025-02-27T14:30:00-06:00,2025-02-27,14:30,47046.6029,N
2025-02-27T14:00:00-06:00,2025-02-27T14:15:00-06:00,2025-02-27,14:15,46685.7643,N
2025-02-27T13:45:00-06:00,2025-02-27T14:00:00-06:00,2025-02-27,14:00,46574.2956,N
2025-02-27T13:30:00-06:00,2025-02-27T13:45:00-06:00,2025-02-27,13:45,46833.2044,N
2025-02-27T13:15:00-06:00,2025-02-27T13:30:00-06:00,2025-02-27,13:30,46807.8112,N
2025-02-27T13:00:00-06:00,2025-02-27T13:15:00-06:00,2025-02-27,13:15,47179.8034,N
2025-02-27T12:45:00-06:00,2025-02-27T13:00:00-06:00,2025-02-27,13:00,47737.2148,N
2025-02-27T12:30:00-06:00,2025-02-27T12:45:00-06:00,2025-02-27,12:45,47937.1849,N
2025-02-27T12:15:00-06:00,2025-02-27T12:30:00-06:00,2025-02-27,12:30,48176.6523,N
2025-02-27T12:00:00-06:00,2025-02-27T12:15:00-06:00,2025-02-27,12:15,48372.793,N
2025-02-27T11:45:00-06:00,2025-02-27T12:00:00-06:00,2025-02-27,12:00,48881.5573,N
2025-02-27T11:30:00-06:00,2025-02-27T11:45:00-06:00,2025-02-27,11:45,49324.1823,N
2025-02-27T11:15:00-06:00,2025-02-27T11:30:00-06:00,2025-02-27,11:30,49266.9896,N
2025-02-27T11:00:00-06:00,2025-02-27T11:15:00-06:00,2025-02-27,11:15,48445.8008,N
2025-02-27T10:45:00-06:00,2025-02-27T11:00:00-06:00,2025-02-27,11:00,48958.194,N
2025-02-27T10:30:00-06:00,2025-02-27T10:45:00-06:00,2025-02-27,10:45,48582.3698,N
2025-02-27T10:15:00-06:00,2025-02-27T10:30:00-06:00,2025-02-27,10:30,48221.3242,N
2025-02-27T10:00:00-06:00,2025-02-27T10:15:00-06:00,2025-02-27,10:15,47495.3333,N
2025-02-27T09:45:00-06:00,2025-02-27T10:00:00-06:00,2025-02-27,10:00,47567.1953,N
2025-02-27T09:30:00-06:00,2025-02-27T09:45:00-06:00,2025-02-27,09:45,47576.7279,N
2025-02-27T09:15:00-06:00,2025-02-27T09:30:00-06:00,2025-02-27,09:30,47363.8138,N
2025-02-27T09:00:00-06:00,2025-02-27T09:15:00-06:00,2025-02-27,09:15,47267.7357,N
2025-02-27T08:45:00-06:00,2025-02-27T09:00:00-06:00,2025-02-27,09:00,47217.0612,N
2025-02-27T08:30:00-06:00,2025-02-27T08:45:00-06:00,2025-02-27,08:45,47088.8333,N
2025-02-27T08:15:00-06:00,2025-02-27T08:30:00-06:00,2025-02-27,08:30,46874.5859,N
2025-02-27T08:00:00-06:00,2025-02-27T08:15:00-06:00,2025-02-27,08:15,46786.7096,N
2025-02-27T07:45:00-06:00,2025-02-27T08:00:00-06:00,2025-02-27,08:00,46576.2109,N
2025-02-27T07:30:00-06:00,2025-02-27T07:45:00-06:00,2025-02-27,07:45,46403.0117,N
2025-02-27T07:15:00-06:00,2025-02-27T07:30:00-06:00,2025-02-27,07:30,46094.2656,N
2025-02-27T07:00:00-06:00,2025-02-27T07:15:00-06:00,2025-02-27,07:15,46210.4089,N
2025-02-27T06:45:00-06:00,2025-02-27T07:00:00-06:00,2025-02-27,07:00,45874.7357,N
2025-02-27T06:30:00-06:00,2025-02-27T06:45:00-06:00,2025-02-27,06:45,45339.0885,N
2025-02-27T06:15:00-06:00,2025-02-27T06:30:00-06:00,2025-02-27,06:30,44471.0117,N
2025-02-27T06:00:00-06:00,2025-02-27T06:15:00-06:00,2025-02-27,06:15,43417.4115,N
2025-02-27T05:45:00-06:00,2025-02-27T06:00:00-06:00,2025-02-27,06:00,42310.1328,N
2025-02-27T05:30:00-06:00,2025-02-27T05:45:00-06:00,2025-02-27,05:45,41623.0013,N
2025-02-27T05:15:00-06:00,2025-02-27T05:30:00-06:00,2025-02-27,05:30,41238.7904,N
2025-02-27T05:00:00-06:00,2025-02-27T05:15:00-06:00,2025-02-27,05:15,40716.9115,N
2025-02-27T04:45:00-06:00,2025-02-27T05:00:00-06:00,2025-02-27,05:00,40156.8372,N
2025-02-27T04:30:00-06:00,2025-02-27T04:45:00-06:00,2025-02-27,04:45,39910.8646,N
2025-02-27T04:15:00-06:00,2025-02-27T04:30:00-06:00,2025-02-27,04:30,39820.7682,N
2025-02-27T04:00:00-06:00,2025-02-27T04:15:00-06:00,2025-02-27,04:15,39632.1719,N
2025-02-27T03:45:00-06:00,2025-02-27T04:00:00-06:00,2025-02-27,04:00,39541.6042,N
2025-02-27T03:30:00-06:00,2025-02-27T03:45:00-06:00,2025-02-27,03:45,39400.5208,N
2025-02-27T03:15:00-06:00,2025-02-27T03:30:00-06:00,2025-02-27,03:30,39519.181,N
2025-02-27T03:00:00-06:00,2025-02-27T03:15:00-06:00,2025-02-27,03:15,39464.2487,N
2025-02-27T02:45:00-06:00,2025-02-27T03:00:00-06:00,2025-02-27,03:00,39166.5521,N
2025-02-27T02:30:00-06:00,2025-02-27T02:45:00-06:00,2025-02-27,02:45,39290.2318,N
2025-02-27T02:15:00-06:00,2025-02-27T02:30:00-06:00,2025-02-27,02:30,39919.8216,N
2025-02-27T02:00:00-06:00,2025-02-27T02:15:00-06:00,2025-02-27,02:15,40361.3008,N
2025-02-27T01:45:00-06:00,2025-02-27T02:00:00-06:00,2025-02-27,02:00,40351.8021,N
2025-02-27T01:30:00-06:00,2025-02-27T01:45:00-06:00,2025-02-27,01:45,40706.1745,N
2025-02-27T01:15:00-06:00,2025-02-27T01:30:00-06:00,2025-02-27,01:30,41202.0924,N
2025-02-27T01:00:00-06:00,2025-02-27T01:15:00-06:00,2025-02-27,01:15,41613.306,N
2025-02-27T00:45:00-06:00,2025-02-27T01:00:00-06:00,2025-02-27,01:00,42163.9049,N
2025-02-27T00:30:00-06:00,2025-02-27T00:45:00-06:00,2025-02-27,00:45,42238.8008,N
2025-02-27T00:15:00-06:00,2025-02-27T00:30:00-06:00,2025-02-27,00:30,42557.6042,N
2025-02-27T00:00:00-06:00,2025-02-27T00:15:00-06:00,2025-02-27,00:15,42712.7904,N
2025-02-26T23:45:00-06:00,2025-02-27T00:00:00-06:00,2025-02-27,00:00,42846.5573,N
2025-02-26T23:30:00-06:00,2025-02-26T23:45:00-06:00,2025-02-26,23:45,43347.0898,N
2025-02-26T23:15:00-06:00,2025-02-26T23:30:00-06:00,2025-02-26,23:30,43994.5208,N
2025-02-26T23:00:00-06:00,2025-02-26T23:15:00-06:00,2025-02-26,23:15,44539.319,N
2025-02-26T22:45:00-06:00,2025-02-26T23:00:00-06:00,2025-02-26,23:00,45093.5039,N
2025-02-26T22:30:00-06:00,2025-02-26T22:45:00-06:00,2025-02-26,22:45,45592.4049,N
2025-02-26T22:15:00-06:00,2025-02-26T22:30:00-06:00,2025-02-26,22:30,46312.6758,N
2025-02-26T22:00:00-06:00,2025-02-26T22:15:00-06:00,2025-02-26,22:15,47060.582,N
2025-02-26T21:45:00-06:00,2025-02-26T22:00:00-06:00,2025-02-26,22:00,47686.9049,N
2025-02-26T21:30:00-06:00,2025-02-26T21:45:00-06:00,2025-02-26,21:45,48204.8724,N
2025-02-26T21:15:00-06:00,2025-02-26T21:30:00-06:00,2025-02-26,21:30,49007.5234,N
2025-02-26T21:00:00-06:00,2025-02-26T21:15:00-06:00,2025-02-26,21:15,49437.2044,N
2025-02-26T20:45:00-06:00,2025-02-26T21:00:00-06:00,2025-02-26,21:00,49799.763,N
2025-02-26T20:30:00-06:00,2025-02-26T20:45:00-06:00,2025-02-26,20:45,49816.4622,N
2025-02-26T20:15:00-06:00,2025-02-26T20:30:00-06:00,2025-02-26,20:30,49783.7109,N
2025-02-26T20:00:00-06:00,2025-02-26T20:15:00-06:00,2025-02-26,20:15,50101.056,N
2025-02-26T19:45:00-06:00,2025-02-26T20:00:00-06:00,2025-02-26,20:00,50391.543,N
2025-02-26T19:30:00-06:00,2025-02-26T19:45:00-06:00,2025-02-26,19:45,50651.8073,N
2025-02-26T19:15:00-06:00,2025-02-26T19:30:00-06:00,2025-02-26,19:30,50894.543,N
2025-02-26T19:00:00-06:00,2025-02-26T19:15:00-06:00,2025-02-26,19:15,51066.0977,N
2025-02-26T18:45:00-06:00,2025-02-26T19:00:00-06:00,2025-02-26,19:00,50988.7201,N
2025-02-26T18:30:00-06:00,2025-02-26T18:45:00-06:00,2025-02-26,18:45,50819.8385,N
2025-02-26T18:15:00-06:00,2025-02-26T18:30:00-06:00,2025-02-26,18:30,50726.444,N
2025-02-26T18:00:00-06:00,2025-02-26T18:15:00-06:00,2025-02-26,18:15,50580.043,N
2025-02-26T17:45:00-06:00,2025-02-26T18:00:00-06:00,2025-02-26,18:00,50801.6693,N
2025-02-26T17:30:00-06:00,2025-02-26T17:45:00-06:00,2025-02-26,17:45,50925.0846,N
2025-02-26T17:15:00-06:00,2025-02-26T17:30:00-06:00,2025-02-26,17:30,51007.3346,N
2025-02-26T17:00:00-06:00,2025-02-26T17:15:00-06:00,2025-02-26,17:15,51400.487,N
2025-02-26T16:45:00-06:00,2025-02-26T17:00:00-06:00,2025-02-26,17:00,51148.1328,N
2025-02-26T16:30:00-06:00,2025-02-26T16:45:00-06:00,2025-02-26,16:45,51152.8646,N
2025-02-26T16:15:00-06:00,2025-02-26T16:30:00-06:00,2025-02-26,16:30,50863.4323,N
2025-02-26T16:00:00-06:00,2025-02-26T16:15:00-06:00,2025-02-26,16:15,50370.2461,N
2025-02-26T15:45:00-06:00,2025-02-26T16:00:00-06:00,2025-02-26,16:00,50384.2799,N
2025-02-26T15:30:00-06:00,2025-02-26T15:45:00-06:00,2025-02-26,15:45,49964.4766,N
2025-02-26T15:15:00-06:00,2025-02-26T15:30:00-06:00,2025-02-26,15:30,50099.8841,N
2025-02-26T15:00:00-06:00,2025-02-26T15:15:00-06:00,2025-02-26,15:15,49740.5234,N
2025-02-26T14:45:00-06:00,2025-02-26T15:00:00-06:00,2025-02-26,15:00,49786.5716,N
2025-02-26T14:30:00-06:00,2025-02-26T14:45:00-06:00,2025-02-26,14:45,49663.974,N
2025-02-26T14:15:00-06:00,2025-02-26T14:30:00-06:00,2025-02-26,14:30,49220.5482,N
2025-02-26T14:00:00-06:00,2025-02-26T14:15:00-06:00,2025-02-26,14:15,48874.6289,N
2025-02-26T13:45:00-06:00,2025-02-26T14:00:00-06:00,2025-02-26,14:00,49048.4479,N
2025-02-26T13:30:00-06:00,2025-02-26T13:45:00-06:00,2025-02-26,13:45,49186.207,N
2025-02-26T13:15:00-06:00,2025-02-26T13:30:00-06:00,2025-02-26,13:30,49047.4414,N
2025-02-26T13:00:00-06:00,2025-02-26T13:15:00-06:00,2025-02-26,13:15,47858.7422,N
2025-02-26T12:45:00-06:00,2025-02-26T13:00:00-06:00,2025-02-26,13:00,47238.0729,N
2025-02-26T12:30:00-06:00,2025-02-26T12:45:00-06:00,2025-02-26,12:45,47396.6276,N
2025-02-26T12:15:00-06:00,2025-02-26T12:30:00-06:00,2025-02-26,12:30,47094.0273,N
2025-02-26T12:00:00-06:00,2025-02-26T12:15:00-06:00,2025-02-26,12:15,47291.1641,N
2025-02-26T11:45:00-06:00,2025-02-26T12:00:00-06:00,2025-02-26,12:00,47330.763,N
2025-02-26T11:30:00-06:00,2025-02-26T11:45:00-06:00,2025-02-26,11:45,47268.3372,N
2025-02-26T11:15:00-06:00,2025-02-26T11:30:00-06:00,2025-02-26,11:30,47332.7708,N
2025-02-26T11:00:00-06:00,2025-02-26T11:15:00-06:00,2025-02-26,11:15,47474.2878,N
2025-02-26T10:45:00-06:00,2025-02-26T11:00:00-06:00,2025-02-26,11:00,47584.375,N
2025-02-26T10:30:00-06:00,2025-02-26T10:45:00-06:00,2025-02-26,10:45,47802.4102,N
2025-02-26T10:15:00-06:00,2025-02-26T10:30:00-06:00,2025-02-26,10:30,47866.0117,N
2025-02-26T10:00:00-06:00,2025-02-26T10:15:00-06:00,2025-02-26,10:15,47654.362,N
2025-02-26T09:45:00-06:00,2025-02-26T10:00:00-06:00,2025-02-26,10:00,48037.138,N
2025-02-26T09:30:00-06:00,2025-02-26T09:45:00-06:00,2025-02-26,09:45,48269.0898,N
2025-02-26T09:15:00-06:00,2025-02-26T09:30:00-06:00,2025-02-26,09:30,48379.4049,N
2025-02-26T09:00:00-06:00,2025-02-26T09:15:00-06:00,2025-02-26,09:15,48155.5247,N
2025-02-26T08:45:00-06:00,2025-02-26T09:00:00-06:00,2025-02-26,09:00,47806.5651,N
2025-02-26T08:30:00-06:00,2025-02-26T08:45:00-06:00,2025-02-26,08:45,47247.0742,N
2025-02-26T08:15:00-06:00,2025-02-26T08:30:00-06:00,2025-02-26,08:30,47113.8008,N
2025-02-26T08:00:00-06:00,2025-02-26T08:15:00-06:00,2025-02-26,08:15,46637.7578,N
2025-02-26T07:45:00-06:00,2025-02-26T08:00:00-06:00,2025-02-26,08:00,46092.6732,N
2025-02-26T07:30:00-06:00,2025-02-26T07:45:00-06:00,2025-02-26,07:45,46138.2422,N
2025-02-26T07:15:00-06:00,2025-02-26T07:30:00-06:00,2025-02-26,07:30,46352.8281,N
2025-02-26T07:00:00-06:00,2025-02-26T07:15:00-06:00,2025-02-26,07:15,46487.931,N
2025-02-26T06:45:00-06:00,2025-02-26T07:00:00-06:00,2025-02-26,07:00,46144.0273,N
2025-02-26T06:30:00-06:00,2025-02-26T06:45:00-06:00,2025-02-26,06:45,45835.8802,N
2025-02-26T06:15:00-06:00,2025-02-26T06:30:00-06:00,2025-02-26,06:30,45253.2422,N
2025-02-26T06:00:00-06:00,2025-02-26T06:15:00-06:00,2025-02-26,06:15,44114.1406,N
2025-02-26T05:45:00-06:00,2025-02-26T06:00:00-06:00,2025-02-26,06:00,42882.5755,N
2025-02-26T05:30:00-06:00,2025-02-26T05:45:00-06:00,2025-02-26,05:45,42569.7201,N
2025-02-26T05:15:00-06:00,2025-02-26T05:30:00-06:00,2025-02-26,05:30,41863.151,N
2025-02-26T05:00:00-06:00,2025-02-26T05:15:00-06:00,2025-02-26,05:15,41167.7865,N
2025-02-26T04:45:00-06:00,2025-02-26T05:00:00-06:00,2025-02-26,05:00,40389.543,N
2025-02-26T04:30:00-06:00,2025-02-26T04:45:00-06:00,2025-02-26,04:45,40262.8451,N
2025-02-26T04:15:00-06:00,2025-02-26T04:30:00-06:00,2025-02-26,04:30,40163.181,N
2025-02-26T04:00:00-06:00,2025-02-26T04:15:00-06:00,2025-02-26,04:15,40055.9779,N
2025-02-26T03:45:00-06:00,2025-02-26T04:00:00-06:00,2025-02-26,04:00,39861.6224,N
2025-02-26T03:30:00-06:00,2025-02-26T03:45:00-06:00,2025-02-26,03:45,39921.293,N
2025-02-26T03:15:00-06:00,2025-02-26T03:30:00-06:00,2025-02-26,03:30,40445.2513,N
2025-02-26T03:00:00-06:00,2025-02-26T03:15:00-06:00,2025-02-26,03:15,40551.5078,N
2025-02-26T02:45:00-06:00,2025-02-26T03:00:00-06:00,2025-02-26,03:00,40414.0143,N
2025-02-26T02:30:00-06:00,2025-02-26T02:45:00-06:00,2025-02-26,02:45,40531.5859,N
2025-02-26T02:15:00-06:00,2025-02-26T02:30:00-06:00,2025-02-26,02:30,40725.0195,N
2025-02-26T02:00:00-06:00,2025-02-26T02:15:00-06:00,2025-02-26,02:15,40963.8451,N
2025-02-26T01:45:00-06:00,2025-02-26T02:00:00-06:00,2025-02-26,02:00,40825.7552,N
2025-02-26T01:30:00-06:00,2025-02-26T01:45:00-06:00,2025-02-26,01:45,41375.2943,N
2025-02-26T01:15:00-06:00,2025-02-26T01:30:00-06:00,2025-02-26,01:30,41707.9948,N
2025-02-26T01:00:00-06:00,2025-02-26T01:15:00-06:00,2025-02-26,01:15,41859.1289,N
2025-02-26T00:45:00-06:00,2025-02-26T01:00:00-06:00,2025-02-26,01:00,41511.8763,N
2025-02-26T00:30:00-06:00,2025-02-26T00:45:00-06:00,2025-02-26,00:45,41853.2435,N
2025-02-26T00:15:00-06:00,2025-02-26T00:30:00-06:00,2025-02-26,00:30,42148.2656,N
2025-02-26T00:00:00-06:00,2025-02-26T00:15:00-06:00,2025-02-26,00:15,42086.5417,N
2025-02-25T23:45:00-06:00,2025-02-26T00:00:00-06:00,2025-02-26,00:00,42494.4922,N
2025-02-25T23:30:00-06:00,2025-02-25T23:45:00-06:00,2025-02-25,23:45,42928.9896,N
2025-02-25T23:15:00-06:00,2025-02-25T23:30:00-06:00,2025-02-25,23:30,43215.681,N
2025-02-25T23:00:00-06:00,2025-02-25T23:15:00-06:00,2025-02-25,23:15,43709.0898,N
2025-02-25T22:45:00-06:00,2025-02-25T23:00:00-06:00,2025-02-25,23:00,44686.7552,N
2025-02-25T22:30:00-06:00,2025-02-25T22:45:00-06:00,2025-02-25,22:45,45179.6628,N
2025-02-25T22:15:00-06:00,2025-02-25T22:30:00-06:00,2025-02-25,22:30,45755.0065,N
2025-02-25T22:00:00-06:00,2025-02-25T22:15:00-06:00,2025-02-25,22:15,46299.9089,N
2025-02-25T21:45:00-06:00,2025-02-25T22:00:00-06:00,2025-02-25,22:00,46972.8867,N
2025-02-25T21:30:00-06:00,2025-02-25T21:45:00-06:00,2025-02-25,21:45,47420.3646,N
2025-02-25T21:15:00-06:00,2025-02-25T21:30:00-06:00,2025-02-25,21:30,47867.1458,N
2025-02-25T21:00:00-06:00,2025-02-25T21:15:00-06:00,2025-02-25,21:15,48297.6302,N
2025-02-25T20:45:00-06:00,2025-02-25T21:00:00-06:00,2025-02-25,21:00,48450.7813,N
